student_id	subject_id	evaluation_date	comments	point
OGB/2024/246	subject_3	10/1/2024	Excellent performance	10
OGB/2024/246	subject_2	10/3/2024	Excellent performance	10
OGB/2024/246	subject_4	9/22/2024	Average performance	4
OGB/2024/247	subject_5	10/3/2024	Very bad performance	0
OGB/2024/247	subject_8	9/28/2024	Good performance	8
OGB/2024/247	subject_3	9/7/2024	Excellent performance	10
OGB/2024/247	subject_4	9/13/2024	Fair performance	6
OGB/2024/247	subject_6	9/28/2024	Fair performance	6
OGB/2024/247	subject_1	10/5/2024	Fair performance	6
OGB/2024/247	subject_2	9/19/2024	Fair performance	6
OGB/2024/247	subject_9	9/8/2024	Average performance	4
OGB/2024/248	subject_1	9/23/2024	Very bad performance	0
OGB/2024/248	subject_3	9/26/2024	Excellent performance	10
OGB/2024/248	subject_6	9/24/2024	Very bad performance	0
OGB/2024/248	subject_10	9/13/2024	Very bad performance	0
OGB/2024/248	subject_7	9/12/2024	Fair performance	6
OGB/2024/248	subject_9	9/16/2024	Good performance	8
OGB/2024/248	subject_4	9/12/2024	Very bad performance	0
OGB/2024/248	subject_5	9/18/2024	Good performance	8
OGB/2024/248	subject_2	9/23/2024	Average performance	4
OGB/2024/249	subject_8	9/27/2024	Excellent performance	10
OGB/2024/249	subject_6	9/15/2024	Very bad performance	0
OGB/2024/249	subject_2	9/24/2024	Fair performance	6
OGB/2024/249	subject_1	10/7/2024	Excellent performance	10
OGB/2024/249	subject_7	9/30/2024	Below average performance	2
OGB/2024/249	subject_4	9/23/2024	Good performance	8
OGB/2024/249	subject_10	9/24/2024	Good performance	8
OGB/2024/249	subject_5	9/13/2024	Good performance	8
OGB/2024/249	subject_9	9/18/2024	Below average performance	2
OGB/2024/250	subject_26	9/24/2024	Good performance	8
OGB/2024/250	subject_17	9/29/2024	Below average performance	2
OGB/2024/250	subject_21	9/11/2024	Fair performance	6
OGB/2024/250	subject_16	10/6/2024	Fair performance	6
OGB/2024/250	subject_22	9/18/2024	Below average performance	2
OGB/2024/250	subject_13	9/10/2024	Very bad performance	0
OGB/2024/250	subject_2	9/11/2024	Excellent performance	10
OGB/2024/250	subject_6	9/29/2024	Good performance	8
OGB/2024/250	subject_18	9/15/2024	Excellent performance	10
OGB/2024/251	subject_7	9/26/2024	Excellent performance	10
OGB/2024/251	subject_3	9/11/2024	Average performance	4
OGB/2024/251	subject_6	9/28/2024	Fair performance	6
OGB/2024/251	subject_8	9/27/2024	Below average performance	2
OGB/2024/251	subject_10	9/19/2024	Below average performance	2
OGB/2024/251	subject_4	9/7/2024	Fair performance	6
OGB/2024/251	subject_5	9/12/2024	Fair performance	6
OGB/2024/251	subject_9	9/25/2024	Excellent performance	10
OGB/2024/251	subject_1	10/2/2024	Good performance	8
OGB/2024/252	subject_13	9/11/2024	Very bad performance	0
OGB/2024/252	subject_6	9/22/2024	Excellent performance	10
OGB/2024/252	subject_1	10/7/2024	Good performance	8
OGB/2024/252	subject_27	9/23/2024	Excellent performance	10
OGB/2024/252	subject_26	9/10/2024	Good performance	8
OGB/2024/252	subject_29	9/29/2024	Good performance	8
OGB/2024/252	subject_14	9/8/2024	Below average performance	2
OGB/2024/252	subject_18	9/30/2024	Good performance	8
OGB/2024/253	subject_29	9/26/2024	Average performance	4
OGB/2024/253	subject_28	9/15/2024	Good performance	8
OGB/2024/253	subject_22	9/18/2024	Excellent performance	10
OGB/2024/253	subject_13	9/12/2024	Excellent performance	10
OGB/2024/253	subject_26	9/21/2024	Very bad performance	0
OGB/2024/253	subject_15	9/11/2024	Excellent performance	10
OGB/2024/253	subject_17	9/15/2024	Below average performance	2
OGB/2024/253	subject_2	9/10/2024	Excellent performance	10
OGB/2024/253	subject_25	10/2/2024	Very bad performance	0
OGB/2024/253	subject_16	9/25/2024	Excellent performance	10
OGB/2024/254	subject_28	9/7/2024	Excellent performance	10
OGB/2024/254	subject_17	9/9/2024	Below average performance	2
OGB/2024/254	subject_26	9/24/2024	Excellent performance	10
OGB/2024/254	subject_29	9/24/2024	Excellent performance	10
OGB/2024/254	subject_14	9/27/2024	Average performance	4
OGB/2024/254	subject_6	9/29/2024	Fair performance	6
OGB/2024/254	subject_2	9/28/2024	Fair performance	6
OGB/2024/254	subject_5	9/28/2024	Very bad performance	0
OGB/2024/255	subject_3	9/25/2024	Good performance	8
OGB/2024/255	subject_1	10/2/2024	Good performance	8
OGB/2024/255	subject_2	9/28/2024	Very bad performance	0
OGB/2024/255	subject_10	9/20/2024	Excellent performance	10
OGB/2024/255	subject_9	9/22/2024	Good performance	8
OGB/2024/255	subject_5	9/28/2024	Below average performance	2
OGB/2024/255	subject_4	10/1/2024	Very bad performance	0
OGB/2024/255	subject_8	9/7/2024	Fair performance	6
OGB/2024/256	subject_2	9/19/2024	Fair performance	6
OGB/2024/256	subject_8	9/12/2024	Very bad performance	0
OGB/2024/256	subject_5	9/25/2024	Below average performance	2
OGB/2024/256	subject_4	9/23/2024	Excellent performance	10
OGB/2024/256	subject_6	10/1/2024	Very bad performance	0
OGB/2024/256	subject_1	9/24/2024	Very bad performance	0
OGB/2024/256	subject_3	10/5/2024	Below average performance	2
OGB/2024/256	subject_10	9/23/2024	Good performance	8
OGB/2024/256	subject_7	9/29/2024	Fair performance	6
OGB/2024/257	subject_10	10/4/2024	Good performance	8
OGB/2024/257	subject_5	9/29/2024	Below average performance	2
OGB/2024/257	subject_1	9/16/2024	Below average performance	2
OGB/2024/257	subject_3	9/12/2024	Below average performance	2
OGB/2024/257	subject_9	9/20/2024	Very bad performance	0
OGB/2024/257	subject_6	9/18/2024	Excellent performance	10
OGB/2024/257	subject_4	9/16/2024	Good performance	8
OGB/2024/257	subject_8	9/30/2024	Below average performance	2
OGB/2024/257	subject_7	9/8/2024	Good performance	8
OGB/2024/258	subject_1	9/26/2024	Below average performance	2
OGB/2024/258	subject_10	9/12/2024	Fair performance	6
OGB/2024/258	subject_2	10/4/2024	Below average performance	2
OGB/2024/258	subject_6	10/2/2024	Good performance	8
OGB/2024/258	subject_8	9/7/2024	Very bad performance	0
OGB/2024/258	subject_9	9/30/2024	Excellent performance	10
OGB/2024/258	subject_7	10/3/2024	Very bad performance	0
OGB/2024/258	subject_3	10/1/2024	Excellent performance	10
OGB/2024/258	subject_4	9/29/2024	Fair performance	6
OGB/2024/259	subject_8	9/14/2024	Good performance	8
OGB/2024/259	subject_5	9/22/2024	Very bad performance	0
OGB/2024/259	subject_6	9/28/2024	Excellent performance	10
OGB/2024/259	subject_10	10/3/2024	Excellent performance	10
OGB/2024/259	subject_7	9/10/2024	Average performance	4
OGB/2024/259	subject_4	9/17/2024	Excellent performance	10
OGB/2024/259	subject_1	9/8/2024	Good performance	8
OGB/2024/259	subject_9	9/7/2024	Very bad performance	0
OGB/2024/260	subject_28	9/17/2024	Average performance	4
OGB/2024/260	subject_25	9/14/2024	Below average performance	2
OGB/2024/260	subject_14	9/7/2024	Fair performance	6
OGB/2024/260	subject_5	9/21/2024	Good performance	8
OGB/2024/260	subject_27	9/20/2024	Excellent performance	10
OGB/2024/260	subject_6	10/7/2024	Excellent performance	10
OGB/2024/260	subject_17	10/5/2024	Below average performance	2
OGB/2024/260	subject_23	9/30/2024	Excellent performance	10
OGB/2024/260	subject_21	10/1/2024	Excellent performance	10
OGB/2024/261	subject_6	9/12/2024	Below average performance	2
OGB/2024/261	subject_8	9/9/2024	Average performance	4
OGB/2024/261	subject_10	9/8/2024	Very bad performance	0
OGB/2024/261	subject_1	9/7/2024	Excellent performance	10
OGB/2024/261	subject_7	9/26/2024	Good performance	8
OGB/2024/261	subject_5	10/7/2024	Good performance	8
OGB/2024/261	subject_9	9/7/2024	Very bad performance	0
OGB/2024/261	subject_3	10/2/2024	Good performance	8
OGB/2024/262	subject_22	9/8/2024	Good performance	8
OGB/2024/262	subject_14	9/18/2024	Average performance	4
OGB/2024/262	subject_26	10/7/2024	Fair performance	6
OGB/2024/262	subject_21	10/5/2024	Good performance	8
OGB/2024/262	subject_28	9/25/2024	Very bad performance	0
OGB/2024/262	subject_6	10/4/2024	Fair performance	6
OGB/2024/262	subject_5	9/11/2024	Fair performance	6
OGB/2024/262	subject_24	9/30/2024	Good performance	8
OGB/2024/262	subject_16	9/13/2024	Below average performance	2
OGB/2024/262	subject_15	10/6/2024	Good performance	8
OGB/2024/263	subject_9	10/3/2024	Very bad performance	0
OGB/2024/263	subject_2	9/24/2024	Good performance	8
OGB/2024/263	subject_4	9/15/2024	Very bad performance	0
OGB/2024/263	subject_7	9/14/2024	Good performance	8
OGB/2024/263	subject_5	10/2/2024	Very bad performance	0
OGB/2024/263	subject_10	10/6/2024	Below average performance	2
OGB/2024/263	subject_3	9/14/2024	Fair performance	6
OGB/2024/263	subject_1	9/13/2024	Below average performance	2
OGB/2024/263	subject_6	10/4/2024	Average performance	4
OGB/2024/264	subject_22	9/9/2024	Below average performance	2
OGB/2024/264	subject_16	9/23/2024	Below average performance	2
OGB/2024/264	subject_23	10/7/2024	Excellent performance	10
OGB/2024/264	subject_26	9/30/2024	Excellent performance	10
OGB/2024/264	subject_18	9/10/2024	Excellent performance	10
OGB/2024/264	subject_17	9/15/2024	Good performance	8
OGB/2024/264	subject_25	10/3/2024	Fair performance	6
OGB/2024/264	subject_24	9/15/2024	Excellent performance	10
OGB/2024/264	subject_14	9/17/2024	Average performance	4
OGB/2024/264	subject_6	10/1/2024	Excellent performance	10
OGB/2024/265	subject_14	10/4/2024	Very bad performance	0
OGB/2024/265	subject_5	9/12/2024	Very bad performance	0
OGB/2024/265	subject_25	9/29/2024	Excellent performance	10
OGB/2024/265	subject_15	9/28/2024	Very bad performance	0
OGB/2024/265	subject_26	9/18/2024	Below average performance	2
OGB/2024/265	subject_24	9/18/2024	Excellent performance	10
OGB/2024/265	subject_27	9/26/2024	Fair performance	6
OGB/2024/265	subject_28	9/26/2024	Excellent performance	10
OGB/2024/266	subject_2	9/8/2024	Below average performance	2
OGB/2024/266	subject_4	9/27/2024	Good performance	8
OGB/2024/266	subject_10	10/4/2024	Excellent performance	10
OGB/2024/266	subject_7	10/2/2024	Excellent performance	10
OGB/2024/266	subject_3	10/7/2024	Below average performance	2
OGB/2024/266	subject_5	10/4/2024	Below average performance	2
OGB/2024/266	subject_9	9/12/2024	Average performance	4
OGB/2024/266	subject_6	10/1/2024	Fair performance	6
OGB/2024/266	subject_1	9/8/2024	Very bad performance	0
OGB/2024/267	subject_8	10/7/2024	Good performance	8
OGB/2024/267	subject_7	9/13/2024	Excellent performance	10
OGB/2024/267	subject_9	9/14/2024	Good performance	8
OGB/2024/267	subject_3	10/4/2024	Below average performance	2
OGB/2024/267	subject_2	9/15/2024	Excellent performance	10
OGB/2024/267	subject_4	9/24/2024	Below average performance	2
OGB/2024/267	subject_10	9/12/2024	Excellent performance	10
OGB/2024/267	subject_1	9/8/2024	Good performance	8
OGB/2024/268	subject_5	10/3/2024	Fair performance	6
OGB/2024/268	subject_7	9/23/2024	Excellent performance	10
OGB/2024/268	subject_9	9/21/2024	Fair performance	6
OGB/2024/268	subject_4	9/30/2024	Excellent performance	10
OGB/2024/268	subject_6	9/29/2024	Good performance	8
OGB/2024/268	subject_3	9/17/2024	Below average performance	2
OGB/2024/268	subject_10	9/30/2024	Very bad performance	0
OGB/2024/268	subject_1	10/2/2024	Very bad performance	0
OGB/2024/269	subject_27	9/28/2024	Excellent performance	10
OGB/2024/269	subject_2	10/5/2024	Fair performance	6
OGB/2024/269	subject_26	10/5/2024	Good performance	8
OGB/2024/269	subject_14	9/25/2024	Excellent performance	10
OGB/2024/269	subject_6	9/8/2024	Very bad performance	0
OGB/2024/269	subject_21	9/7/2024	Excellent performance	10
OGB/2024/269	subject_24	9/30/2024	Fair performance	6
OGB/2024/269	subject_17	9/17/2024	Fair performance	6
OGB/2024/269	subject_29	9/26/2024	Average performance	4
OGB/2024/269	subject_28	9/23/2024	Average performance	4
OGB/2024/270	subject_9	9/20/2024	Fair performance	6
OGB/2024/270	subject_4	9/26/2024	Fair performance	6
OGB/2024/270	subject_2	10/3/2024	Fair performance	6
OGB/2024/270	subject_5	9/21/2024	Below average performance	2
OGB/2024/270	subject_1	10/2/2024	Below average performance	2
OGB/2024/270	subject_3	9/25/2024	Excellent performance	10
OGB/2024/270	subject_7	10/4/2024	Fair performance	6
OGB/2024/270	subject_6	9/11/2024	Below average performance	2
OGB/2024/270	subject_8	9/12/2024	Fair performance	6
OGB/2024/271	subject_15	10/7/2024	Fair performance	6
OGB/2024/271	subject_28	9/15/2024	Below average performance	2
OGB/2024/271	subject_21	9/11/2024	Fair performance	6
OGB/2024/271	subject_13	9/30/2024	Good performance	8
OGB/2024/271	subject_22	9/17/2024	Excellent performance	10
OGB/2024/271	subject_23	9/20/2024	Excellent performance	10
OGB/2024/271	subject_14	9/7/2024	Good performance	8
OGB/2024/271	subject_26	9/21/2024	Excellent performance	10
OGB/2024/271	subject_6	9/12/2024	Very bad performance	0
OGB/2024/272	subject_21	9/14/2024	Very bad performance	0
OGB/2024/272	subject_28	9/23/2024	Fair performance	6
OGB/2024/272	subject_6	10/1/2024	Good performance	8
OGB/2024/272	subject_26	9/10/2024	Excellent performance	10
OGB/2024/272	subject_29	9/28/2024	Very bad performance	0
OGB/2024/272	subject_22	9/30/2024	Excellent performance	10
OGB/2024/272	subject_13	10/5/2024	Good performance	8
OGB/2024/272	subject_24	9/25/2024	Excellent performance	10
OGB/2024/273	subject_26	9/14/2024	Below average performance	2
OGB/2024/273	subject_6	9/29/2024	Excellent performance	10
OGB/2024/273	subject_23	9/7/2024	Fair performance	6
OGB/2024/273	subject_22	9/13/2024	Below average performance	2
OGB/2024/273	subject_18	9/8/2024	Excellent performance	10
OGB/2024/273	subject_17	9/17/2024	Below average performance	2
OGB/2024/273	subject_25	9/10/2024	Very bad performance	0
OGB/2024/273	subject_29	10/6/2024	Below average performance	2
OGB/2024/273	subject_5	9/28/2024	Average performance	4
OGB/2024/273	subject_24	9/12/2024	Fair performance	6
OGB/2024/274	subject_8	9/16/2024	Good performance	8
OGB/2024/274	subject_4	9/27/2024	Very bad performance	0
OGB/2024/274	subject_6	9/17/2024	Very bad performance	0
OGB/2024/274	subject_5	9/16/2024	Excellent performance	10
OGB/2024/274	subject_3	10/6/2024	Fair performance	6
OGB/2024/274	subject_9	9/20/2024	Below average performance	2
OGB/2024/274	subject_1	9/15/2024	Good performance	8
OGB/2024/274	subject_2	9/14/2024	Below average performance	2
OGB/2024/275	subject_29	9/29/2024	Very bad performance	0
OGB/2024/275	subject_1	9/29/2024	Fair performance	6
OGB/2024/275	subject_25	9/26/2024	Below average performance	2
OGB/2024/275	subject_17	10/6/2024	Excellent performance	10
OGB/2024/275	subject_18	10/2/2024	Very bad performance	0
OGB/2024/275	subject_28	9/9/2024	Fair performance	6
OGB/2024/275	subject_22	9/10/2024	Average performance	4
OGB/2024/275	subject_27	9/27/2024	Very bad performance	0
OGB/2024/275	subject_21	9/19/2024	Excellent performance	10
OGB/2024/276	subject_2	10/7/2024	Fair performance	6
OGB/2024/276	subject_7	9/23/2024	Very bad performance	0
OGB/2024/276	subject_6	10/4/2024	Average performance	4
OGB/2024/276	subject_1	9/21/2024	Fair performance	6
OGB/2024/276	subject_4	9/24/2024	Excellent performance	10
OGB/2024/276	subject_10	9/28/2024	Good performance	8
OGB/2024/276	subject_3	9/25/2024	Fair performance	6
OGB/2024/276	subject_5	9/30/2024	Very bad performance	0
OGB/2024/276	subject_8	9/20/2024	Below average performance	2
OGB/2024/276	subject_9	10/3/2024	Excellent performance	10
OGB/2024/277	subject_10	10/6/2024	Fair performance	6
OGB/2024/277	subject_6	10/6/2024	Excellent performance	10
OGB/2024/277	subject_3	10/7/2024	Fair performance	6
OGB/2024/277	subject_8	9/26/2024	Excellent performance	10
OGB/2024/277	subject_2	9/9/2024	Fair performance	6
OGB/2024/277	subject_4	10/5/2024	Very bad performance	0
OGB/2024/277	subject_1	9/11/2024	Excellent performance	10
OGB/2024/277	subject_7	10/2/2024	Fair performance	6
OGB/2024/278	subject_4	9/20/2024	Below average performance	2
OGB/2024/278	subject_7	9/21/2024	Good performance	8
OGB/2024/278	subject_3	9/22/2024	Excellent performance	10
OGB/2024/278	subject_10	9/13/2024	Fair performance	6
OGB/2024/278	subject_8	9/11/2024	Good performance	8
OGB/2024/278	subject_6	9/13/2024	Excellent performance	10
OGB/2024/278	subject_2	9/7/2024	Fair performance	6
OGB/2024/278	subject_1	9/23/2024	Excellent performance	10
OGB/2024/278	subject_5	9/16/2024	Excellent performance	10
OGB/2024/278	subject_9	9/8/2024	Good performance	8
OGB/2024/279	subject_7	9/22/2024	Excellent performance	10
OGB/2024/279	subject_6	9/19/2024	Average performance	4
OGB/2024/279	subject_1	10/3/2024	Average performance	4
OGB/2024/279	subject_5	9/13/2024	Very bad performance	0
OGB/2024/279	subject_4	9/11/2024	Very bad performance	0
OGB/2024/279	subject_3	9/16/2024	Fair performance	6
OGB/2024/279	subject_10	9/17/2024	Fair performance	6
OGB/2024/279	subject_8	9/21/2024	Fair performance	6
OGB/2024/280	subject_5	10/6/2024	Below average performance	2
OGB/2024/280	subject_29	9/16/2024	Fair performance	6
OGB/2024/280	subject_16	9/30/2024	Excellent performance	10
OGB/2024/280	subject_17	9/18/2024	Excellent performance	10
OGB/2024/280	subject_2	9/15/2024	Below average performance	2
OGB/2024/280	subject_28	9/14/2024	Very bad performance	0
OGB/2024/280	subject_25	9/23/2024	Good performance	8
OGB/2024/280	subject_23	9/7/2024	Very bad performance	0
OGB/2024/280	subject_15	9/14/2024	Fair performance	6
OGB/2024/281	subject_8	9/10/2024	Excellent performance	10
OGB/2024/281	subject_1	9/9/2024	Very bad performance	0
OGB/2024/281	subject_5	9/27/2024	Excellent performance	10
OGB/2024/281	subject_3	9/12/2024	Below average performance	2
OGB/2024/281	subject_6	9/12/2024	Very bad performance	0
OGB/2024/281	subject_4	10/3/2024	Excellent performance	10
OGB/2024/281	subject_10	10/6/2024	Excellent performance	10
OGB/2024/281	subject_2	9/13/2024	Fair performance	6
OGB/2024/281	subject_9	9/7/2024	Average performance	4
OGB/2024/282	subject_22	10/1/2024	Excellent performance	10
OGB/2024/282	subject_24	9/8/2024	Below average performance	2
OGB/2024/282	subject_26	10/2/2024	Very bad performance	0
OGB/2024/282	subject_28	9/30/2024	Excellent performance	10
OGB/2024/282	subject_5	10/3/2024	Excellent performance	10
OGB/2024/282	subject_1	9/9/2024	Fair performance	6
OGB/2024/282	subject_13	9/21/2024	Very bad performance	0
OGB/2024/282	subject_27	10/7/2024	Fair performance	6
OGB/2024/283	subject_2	10/1/2024	Below average performance	2
OGB/2024/283	subject_17	9/7/2024	Below average performance	2
OGB/2024/283	subject_6	9/11/2024	Excellent performance	10
OGB/2024/283	subject_5	10/1/2024	Good performance	8
OGB/2024/283	subject_15	9/7/2024	Excellent performance	10
OGB/2024/283	subject_26	9/19/2024	Good performance	8
OGB/2024/283	subject_21	9/14/2024	Good performance	8
OGB/2024/283	subject_1	9/25/2024	Below average performance	2
OGB/2024/283	subject_18	9/16/2024	Excellent performance	10
OGB/2024/283	subject_23	9/11/2024	Fair performance	6
OGB/2024/284	subject_21	9/26/2024	Good performance	8
OGB/2024/284	subject_16	10/7/2024	Good performance	8
OGB/2024/284	subject_23	10/7/2024	Very bad performance	0
OGB/2024/284	subject_24	9/9/2024	Fair performance	6
OGB/2024/284	subject_17	10/7/2024	Excellent performance	10
OGB/2024/284	subject_27	9/28/2024	Very bad performance	0
OGB/2024/284	subject_18	9/13/2024	Excellent performance	10
OGB/2024/284	subject_25	9/7/2024	Excellent performance	10
OGB/2024/285	subject_18	9/30/2024	Very bad performance	0
OGB/2024/285	subject_15	9/30/2024	Average performance	4
OGB/2024/285	subject_5	9/21/2024	Excellent performance	10
OGB/2024/285	subject_27	9/16/2024	Very bad performance	0
OGB/2024/285	subject_25	9/23/2024	Excellent performance	10
OGB/2024/285	subject_24	9/20/2024	Very bad performance	0
OGB/2024/285	subject_26	9/29/2024	Excellent performance	10
OGB/2024/285	subject_22	9/21/2024	Very bad performance	0
OGB/2024/285	subject_28	10/5/2024	Good performance	8
OGB/2024/285	subject_1	9/22/2024	Very bad performance	0
OGB/2024/286	subject_23	10/5/2024	Good performance	8
OGB/2024/286	subject_21	9/8/2024	Excellent performance	10
OGB/2024/286	subject_27	9/12/2024	Very bad performance	0
OGB/2024/286	subject_5	9/24/2024	Excellent performance	10
OGB/2024/286	subject_17	9/21/2024	Below average performance	2
OGB/2024/286	subject_6	9/26/2024	Excellent performance	10
OGB/2024/286	subject_22	9/27/2024	Fair performance	6
OGB/2024/286	subject_2	9/18/2024	Very bad performance	0
OGB/2024/286	subject_26	10/5/2024	Good performance	8
OGB/2024/287	subject_6	10/3/2024	Below average performance	2
OGB/2024/287	subject_22	10/2/2024	Average performance	4
OGB/2024/287	subject_15	9/25/2024	Good performance	8
OGB/2024/287	subject_26	10/2/2024	Good performance	8
OGB/2024/287	subject_17	9/12/2024	Very bad performance	0
OGB/2024/287	subject_2	10/5/2024	Very bad performance	0
OGB/2024/287	subject_25	9/16/2024	Very bad performance	0
OGB/2024/287	subject_16	9/24/2024	Excellent performance	10
OGB/2024/287	subject_28	9/7/2024	Very bad performance	0
OGB/2024/287	subject_14	9/15/2024	Below average performance	2
OGB/2024/288	subject_18	9/19/2024	Below average performance	2
OGB/2024/288	subject_21	9/14/2024	Below average performance	2
OGB/2024/288	subject_1	9/22/2024	Fair performance	6
OGB/2024/288	subject_28	9/22/2024	Good performance	8
OGB/2024/288	subject_23	9/17/2024	Excellent performance	10
OGB/2024/288	subject_24	10/2/2024	Fair performance	6
OGB/2024/288	subject_29	9/30/2024	Excellent performance	10
OGB/2024/288	subject_27	10/1/2024	Below average performance	2
OGB/2024/288	subject_16	9/16/2024	Below average performance	2
OGB/2024/289	subject_7	9/19/2024	Excellent performance	10
OGB/2024/289	subject_3	9/21/2024	Below average performance	2
OGB/2024/289	subject_8	9/10/2024	Very bad performance	0
OGB/2024/289	subject_6	10/7/2024	Very bad performance	0
OGB/2024/289	subject_10	9/25/2024	Excellent performance	10
OGB/2024/289	subject_2	9/26/2024	Excellent performance	10
OGB/2024/289	subject_4	10/7/2024	Average performance	4
OGB/2024/289	subject_1	9/13/2024	Average performance	4
OGB/2024/289	subject_9	9/21/2024	Excellent performance	10
OGB/2024/290	subject_1	10/5/2024	Excellent performance	10
OGB/2024/290	subject_2	9/8/2024	Very bad performance	0
OGB/2024/290	subject_9	9/23/2024	Fair performance	6
OGB/2024/290	subject_8	9/8/2024	Excellent performance	10
OGB/2024/290	subject_3	9/29/2024	Fair performance	6
OGB/2024/290	subject_5	10/5/2024	Average performance	4
OGB/2024/290	subject_7	9/8/2024	Good performance	8
OGB/2024/290	subject_4	10/4/2024	Good performance	8
OGB/2024/290	subject_6	9/15/2024	Good performance	8
OGB/2024/290	subject_10	9/18/2024	Fair performance	6
OGB/2024/291	subject_6	9/25/2024	Good performance	8
OGB/2024/291	subject_10	10/5/2024	Fair performance	6
OGB/2024/291	subject_3	10/3/2024	Fair performance	6
OGB/2024/291	subject_9	10/1/2024	Fair performance	6
OGB/2024/291	subject_5	10/1/2024	Excellent performance	10
OGB/2024/291	subject_4	9/15/2024	Fair performance	6
OGB/2024/291	subject_1	9/24/2024	Very bad performance	0
OGB/2024/291	subject_8	9/13/2024	Excellent performance	10
OGB/2024/292	subject_2	9/10/2024	Good performance	8
OGB/2024/292	subject_9	9/7/2024	Excellent performance	10
OGB/2024/292	subject_4	10/5/2024	Good performance	8
OGB/2024/292	subject_10	9/9/2024	Good performance	8
OGB/2024/292	subject_8	9/30/2024	Fair performance	6
OGB/2024/292	subject_3	9/24/2024	Excellent performance	10
OGB/2024/292	subject_5	10/4/2024	Fair performance	6
OGB/2024/292	subject_1	9/15/2024	Excellent performance	10
OGB/2024/293	subject_5	10/4/2024	Good performance	8
OGB/2024/293	subject_3	10/3/2024	Excellent performance	10
OGB/2024/293	subject_6	9/23/2024	Good performance	8
OGB/2024/293	subject_10	10/4/2024	Excellent performance	10
OGB/2024/293	subject_4	9/27/2024	Very bad performance	0
OGB/2024/293	subject_1	9/23/2024	Good performance	8
OGB/2024/293	subject_7	9/21/2024	Good performance	8
OGB/2024/293	subject_2	9/15/2024	Excellent performance	10
OGB/2024/293	subject_9	10/7/2024	Good performance	8
OGB/2024/294	subject_16	9/10/2024	Excellent performance	10
OGB/2024/294	subject_5	10/7/2024	Below average performance	2
OGB/2024/294	subject_28	9/14/2024	Fair performance	6
OGB/2024/294	subject_27	9/17/2024	Below average performance	2
OGB/2024/294	subject_14	9/9/2024	Excellent performance	10
OGB/2024/294	subject_15	9/19/2024	Fair performance	6
OGB/2024/294	subject_26	9/29/2024	Below average performance	2
OGB/2024/294	subject_29	9/21/2024	Excellent performance	10
OGB/2024/295	subject_3	9/17/2024	Good performance	8
OGB/2024/295	subject_5	9/19/2024	Very bad performance	0
OGB/2024/295	subject_10	10/1/2024	Fair performance	6
OGB/2024/295	subject_6	9/9/2024	Very bad performance	0
OGB/2024/295	subject_7	9/21/2024	Fair performance	6
OGB/2024/295	subject_9	9/23/2024	Fair performance	6
OGB/2024/295	subject_1	9/14/2024	Very bad performance	0
OGB/2024/295	subject_4	9/22/2024	Excellent performance	10
OGB/2024/295	subject_8	9/30/2024	Good performance	8
OGB/2024/295	subject_2	10/7/2024	Excellent performance	10
OGB/2024/296	subject_18	9/21/2024	Very bad performance	0
OGB/2024/296	subject_29	9/7/2024	Good performance	8
OGB/2024/296	subject_21	10/7/2024	Very bad performance	0
OGB/2024/296	subject_1	9/9/2024	Excellent performance	10
OGB/2024/296	subject_24	9/28/2024	Excellent performance	10
OGB/2024/296	subject_27	9/21/2024	Fair performance	6
OGB/2024/296	subject_14	9/21/2024	Very bad performance	0
OGB/2024/296	subject_6	9/25/2024	Good performance	8
OGB/2024/296	subject_28	10/4/2024	Very bad performance	0
OGB/2024/297	subject_8	9/10/2024	Fair performance	6
OGB/2024/297	subject_5	9/25/2024	Fair performance	6
OGB/2024/297	subject_7	9/12/2024	Excellent performance	10
OGB/2024/297	subject_6	10/3/2024	Very bad performance	0
OGB/2024/297	subject_2	9/8/2024	Below average performance	2
OGB/2024/297	subject_10	9/25/2024	Fair performance	6
OGB/2024/297	subject_1	9/17/2024	Good performance	8
OGB/2024/297	subject_4	10/6/2024	Excellent performance	10
OGB/2024/297	subject_9	10/6/2024	Excellent performance	10
OGB/2024/298	subject_4	9/25/2024	Excellent performance	10
OGB/2024/298	subject_1	10/5/2024	Good performance	8
OGB/2024/298	subject_7	9/8/2024	Excellent performance	10
OGB/2024/298	subject_5	9/18/2024	Excellent performance	10
OGB/2024/298	subject_9	9/19/2024	Excellent performance	10
OGB/2024/298	subject_2	10/2/2024	Very bad performance	0
OGB/2024/298	subject_3	9/20/2024	Average performance	4
OGB/2024/298	subject_10	10/7/2024	Excellent performance	10
OGB/2024/298	subject_8	10/3/2024	Good performance	8
OGB/2024/299	subject_2	9/17/2024	Below average performance	2
OGB/2024/299	subject_4	9/25/2024	Average performance	4
OGB/2024/299	subject_1	10/2/2024	Average performance	4
OGB/2024/299	subject_5	10/1/2024	Excellent performance	10
OGB/2024/299	subject_6	10/4/2024	Average performance	4
OGB/2024/299	subject_9	10/2/2024	Good performance	8
OGB/2024/299	subject_10	9/23/2024	Good performance	8
OGB/2024/299	subject_3	9/26/2024	Excellent performance	10
OGB/2024/300	subject_4	9/28/2024	Very bad performance	0
OGB/2024/300	subject_6	9/25/2024	Fair performance	6
OGB/2024/300	subject_8	9/18/2024	Very bad performance	0
OGB/2024/300	subject_5	9/12/2024	Very bad performance	0
OGB/2024/300	subject_9	9/30/2024	Average performance	4
